DistrictId|PartnerId|TotalAmount|TranCount|NetMargin|MaxDateTran|MaxDateIndex|F1|F2|Segment|CentroidID|F1LOG|F0LOG
1048608|7859466|97.5|5|18.8803|20161028|302|0.4879491249087875|0.6367747079151604|AVERAGE CUSTOMERS|300|2.938119050421621|4.579852378003801
1048608|4101942|643.82|14|80.3336|20161212|347|0.6539783506698262|0.7357622871946827|GOOD CUSTOMERS|200|4.38618796431911|6.467419183930491
1048608|6118617|31.34|2|5.9015|20160917|261|0.3881189865459301|0.5572799465518602|AVERAGE CUSTOMERS|300|1.7752065558869867|3.444895236927875
1048608|6479495|5.55|1|0.858|20160629|181|0.23585272235014104|0.4254606233287973|LOWER RANGE CUSTOMERS|400|-0.15315117949417478|1.713797927758343
1048608|8868194|43.98|1|0.4175|20160810|223|0.4179231242717379|0.3762207781858291|LOWER RANGE CUSTOMERS|400|-0.8734707346912269|3.783734985126615
1048608|3657867|2792.43|26|664.2936|20161122|327|0.7830366150389436|0.8801717473557682|MOST VALUED CUSTOMERS|100|6.498724220423371|7.934667463485034
1048608|4755042|193.09|5|41.139|20160810|223|0.5480521303318017|0.6900147441020037|GOOD CUSTOMERS|200|3.716956576685827|5.263156401454447
1048608|8935731|413.3|6|81.9879|20161229|364|0.6149907499579341|0.7371556837363186|GOOD CUSTOMERS|200|4.406571675400452|6.024173721517687
1048608|7649780|6.11|1|0.8323|20160721|203|0.24430815700237657|0.4233817679859255|LOWER RANGE CUSTOMERS|400|-0.18356232623008756|1.809926773183504
1048608|5207822|62.98|1|11.9333|20160617|169|0.449507778406866|0.6054128447000613|AVERAGE CUSTOMERS|300|2.479332811438554|4.142817215672879
1048608|464538|37.78|2|13.3724|20161230|365|0.404557244265934|0.6131961294527094|AVERAGE CUSTOMERS|300|2.59319288136203|3.6317798620733637
1048608|2628552|24.34|2|6.9363|20160906|250|0.36588512643550486|0.56832405137362|LOWER RANGE CUSTOMERS|400|1.9367684911380298|3.1921210875593813
1048608|8083828|1575.2|21|319.5954|20161228|363|0.7326772308162413|0.8301561141084723|MOST VALUED CUSTOMERS|100|5.7670558207973|7.362137527324916
1048608|4104338|37.98|1|3.6348|20160911|255|0.4050216560654397|0.5241499110649446|LOWER RANGE CUSTOMERS|400|1.2905540888390548|3.63705970538414
1048608|8377109|17.99|1|1.3998|20161023|297|0.33929455941009096|0.4589206984411719|LOWER RANGE CUSTOMERS|400|0.3363293692733022|2.8898160479624417
1048608|4205328|4.89|1|1.5367|20161013|287|0.224716568806436|0.4652990704577973|LOWER RANGE CUSTOMERS|400|0.4296372600791496|1.5871923034867805
1048608|5187573|297.35|19|81.0617|20161228|363|0.586028904567967|0.7363790590714585|GOOD CUSTOMERS|200|4.3952105930996686|5.694909896152603
1048608|3631767|36.99|1|6.4783|20160624|176|0.40269846388832375|0.5636544688713747|AVERAGE CUSTOMERS|300|1.8684581302665235|3.610647605844363
1048608|7836160|212.46|2|58.7046|20160727|209|0.556460813554018|0.7143203368709444|GOOD CUSTOMERS|200|4.072518088329296|5.3587537353518675
1048608|6387593|45.99|1|11.9917|20160926|270|0.4218539411589707|0.605746565466371|AVERAGE CUSTOMERS|300|2.484214743809589|3.8284239815518326
1048608|3470090|31.98|1|10.7233|20160705|187|0.38989712700766527|0.5981043907870636|AVERAGE CUSTOMERS|300|2.3724189440918266|3.4651107074058083
1048608|4203270|70.32|2|16.34|20160821|234|0.4592043369716679|0.6268967261631727|AVERAGE CUSTOMERS|300|2.7936160894318567|4.253056253376921
1048608|8419267|32.56|2|6.3244|20160216|47|0.39147809446721993|0.5620109320440143|AVERAGE CUSTOMERS|300|1.844415168453853|3.4830845411343394
1048608|4635921|1752.21|24|425.6685|20161129|334|0.7420445188824398|0.849747958243561|MOST VALUED CUSTOMERS|100|6.053660874324614|7.468633127327038
1048608|8305336|37.48|2|6.2586|20160609|161|0.40385599640749514|0.5612959961123302|AVERAGE CUSTOMERS|300|1.8339565179278434|3.6238074573702215
1048608|8489260|61.44|1|20.825|20160818|231|0.44733024457966786|0.6434762266518181|AVERAGE CUSTOMERS|300|3.0361541880529064|4.118061088839417
1048608|7945457|133.03|4|25.247|20160708|190|0.515280068034218|0.65663883921284|AVERAGE CUSTOMERS|300|3.2287073367814902|4.890574666695814
1048608|8027054|50.35|2|7.8088|20160205|36|0.4298208310773632|0.5764233390579784|AVERAGE CUSTOMERS|300|2.0552513028786183|3.9189986191645714
1048608|7353705|428.98|2|135.5813|20161113|318|0.6182660565112408|0.7715399113214505|GOOD CUSTOMERS|200|4.9095714603917235|6.061410297794649
1048608|5499706|716.44|10|107.0275|20161122|327|0.6633790386251568|0.7553741461675223|MOST VALUED CUSTOMERS|100|4.673085810786456|6.5742945033570575
1048608|8177848|109.79|2|27.7468|20160725|207|0.49839140622418665|0.6630927670568506|AVERAGE CUSTOMERS|300|3.323120518227806|4.698569450246641
1048608|6541902|15.49|1|1.0|20160522|143|0.3261339528304016|0.4359297828946418|LOWER RANGE CUSTOMERS|400|0.0|2.740194654428777
1048608|6209978|17.49|1|5.9004|20160729|211|0.33681526927451133|0.557267203829378|LOWER RANGE CUSTOMERS|400|1.775020145223757|2.8616292890305104
1048608|5124490|15.49|1|1.7867|20160818|231|0.3261339528304016|0.475602932966148|LOWER RANGE CUSTOMERS|400|0.5803703429569844|2.740194654428777
1048608|8177908|93.98|1|8.2233|20160720|202|0.4847148243150639|0.5799588516362681|AVERAGE CUSTOMERS|300|2.106971588358657|4.54308199367467
1048608|4179168|22.99|1|14.9817|20160907|251|0.3608660097920674|0.6209641364601183|AVERAGE CUSTOMERS|300|2.706829456296373|3.1350593387750902
1048608|7325945|139.85|2|39.5491|20161224|359|0.5196776639910463|0.6873204933991227|GOOD CUSTOMERS|200|3.6775429379496845|4.940570419647969
1048608|7225616|5.94|1|2.5375|20160814|227|0.2418261506036765|0.499583652050621|LOWER RANGE CUSTOMERS|400|0.9311793443679057|1.7817091333745536
1048608|5358218|1403.6|26|430.7589|20161121|326|0.7225318290352649|0.8505605790543058|MOST VALUED CUSTOMERS|100|6.065548536831271|7.24679564370906
1048608|5926266|131.19|1|25.5559|20160509|130|0.5140549685349131|0.6574701362362206|AVERAGE CUSTOMERS|300|3.2408682097570147|4.876646654092939
1048608|2781261|2079.49|41|386.9742|20161224|359|0.7571071091379764|0.8432332141263461|MOST VALUED CUSTOMERS|100|5.958358024140794|7.639877950323123
1048608|7840073|143.97|4|28.1039|20160916|260|0.5222315231036029|0.6639669224004743|GOOD CUSTOMERS|200|3.3359083567448415|4.969604944538264
1048608|6210181|13.68|1|3.8162|20160924|268|0.3152041416408524|0.5274790353935818|LOWER RANGE CUSTOMERS|400|1.3392551631141043|2.615934912194404
1048608|3823540|2748.74|47|544.7889|20161205|340|0.7816495341846954|0.8666145232167679|MOST VALUED CUSTOMERS|100|6.300398380178401|7.918897903845073
1048608|6109649|16.49|1|5.1947|20161217|352|0.3316366467491314|0.5485596323463425|LOWER RANGE CUSTOMERS|400|1.647638875049264|2.8027541365715076
1048608|7880256|422.35|11|98.1349|20160917|261|0.6168960060039972|0.7494445563755934|GOOD CUSTOMERS|200|4.58634306273309|6.045834354173506
1048608|1566167|2294.58|20|335.829|20161227|362|0.765764701161953|0.8335430153643546|MOST VALUED CUSTOMERS|100|5.816602101843674|7.738305099210958
1048608|8489320|344.46|3|73.5938|20160722|204|0.5989649230040532|0.7297722390215131|GOOD CUSTOMERS|200|4.298560783056081|5.841977973407601
1048608|7641871|17.49|1|6.6204|20160902|246|0.33681526927451133|0.5651376848286829|LOWER RANGE CUSTOMERS|400|1.8901557910842484|2.8616292890305104
1048608|6492977|4334.85|60|1164.8762|20161223|358|0.8217189404282921|0.9185649239026343|MOST VALUED CUSTOMERS|100|7.060370094258738|8.374442286539852
1048608|5728064|24.52|1|3.8885|20160527|148|0.3665332132924499|0.528762006220453|LOWER RANGE CUSTOMERS|400|1.358023479152861|3.1994891110680106
1048608|7030809|940.18|36|273.555|20161220|355|0.6872843640795572|0.8195227617354248|MOST VALUED CUSTOMERS|100|5.611502698536905|6.846071346294004
1048608|6265498|423.94|9|107.3872|20161111|316|0.6172265205922298|0.7556035009273141|GOOD CUSTOMERS|200|4.676440994339042|6.049591935784591
1048608|4984857|111.89|5|20.2805|20161221|356|0.5000579548145512|0.6416651166823937|AVERAGE CUSTOMERS|300|3.009659833251404|4.717516245819629
1048608|7227073|23.72|1|5.8487|20160716|198|0.3636155530810695|0.5566656005223485|LOWER RANGE CUSTOMERS|400|1.7662194143265262|3.1663185741295248
1048608|5636102|27.58|1|5.8306|20160807|220|0.3768773925368575|0.5564537236382808|LOWER RANGE CUSTOMERS|400|1.7631199110188902|3.3170908723651555
1048608|7859526|175.78|2|46.7384|20160627|179|0.5397907039343495|0.6987379183573476|GOOD CUSTOMERS|200|3.84456609660352|5.169233213136499
1048608|5708213|22.99|1|5.7909|20160914|258|0.3608660097920674|0.5559866864333639|LOWER RANGE CUSTOMERS|400|1.7562877199198021|3.1350593387750902
1048608|2863399|15.99|1|3.895|20160831|244|0.32892832348480633|0.5288761783224427|LOWER RANGE CUSTOMERS|400|1.3596936793227117|2.771963526845863
1048608|7344737|47.84|4|4.6622|20161208|343|0.4253228948679352|0.5411665803482693|AVERAGE CUSTOMERS|300|1.539487439736285|3.867862109642376
1048608|6796540|70.29|6|32.3457|20160915|259|0.4591668036275988|0.6735762403941727|AVERAGE CUSTOMERS|300|3.476481090937455|4.252629541187814
1048608|5849641|2481.42|46|607.7693|20161230|365|0.7726502639950128|0.8740927191899708|MOST VALUED CUSTOMERS|100|6.409795369170822|7.816586255942438
1048608|7034925|360.93|6|52.9002|20161230|365|0.6030731596008165|0.7072034844376911|GOOD CUSTOMERS|200|3.9684071195754433|5.888684033713543
1048608|8377169|421.44|20|50.1427|20160516|137|0.616706283261657|0.7035439771143251|GOOD CUSTOMERS|200|3.914872940502508|6.043677418554916
1048608|4419723|605.02|7|118.1511|20161104|309|0.6485110000258629|0.7621333159563477|MOST VALUED CUSTOMERS|100|4.771964313788477|6.405261515335682
1048608|2438259|33.08|1|2.9637|20160910|254|0.392871751990665|0.5101969085162229|LOWER RANGE CUSTOMERS|400|1.0864384877364008|3.4989288701554906
1048608|7840133|149.89|2|10.8316|20161001|275|0.5257760004264724|0.5987913130117163|AVERAGE CUSTOMERS|300|2.382467787866217|5.009901691742504
1048608|8027174|16.98|1|6.8983|20160124|24|0.3342122775191291|0.5679485257717425|LOWER RANGE CUSTOMERS|400|1.9312750044358669|2.8320361808832013
1048608|8027197|1216.82|5|196.1446|20161011|285|0.7099712750131411|0.7967833237229254|MOST VALUED CUSTOMERS|100|5.278852142325038|7.103996177364903
1048608|3522891|52.99|1|14.2883|20160820|233|0.4343159603107048|0.6177247419154691|AVERAGE CUSTOMERS|300|2.6594410205542545|3.9701032165046706
1048608|5546198|48.28|1|11.5424|20160728|210|0.42612818829589744|0.6031361293723233|AVERAGE CUSTOMERS|300|2.446027211727083|3.8770173962293306
1048608|8083971|23.67|2|4.1355|20160411|102|0.363429945520129|0.5329718379163697|LOWER RANGE CUSTOMERS|400|1.4196082401498242|3.1642084235258925
1048608|1566084|235.05|2|65.1976|20160721|203|0.5653486281320321|0.7214914385711977|GOOD CUSTOMERS|200|4.177422658439158|5.45979825747014
1048608|6646167|4.66|1|0.6731|20161025|299|0.22047896197412756|0.4088693587911613|LOWER RANGE CUSTOMERS|400|-0.39586137196546956|1.5390154481375546
1048608|5356363|21.65|1|1.0|20160817|230|0.3555837067300617|0.4359297828946418|LOWER RANGE CUSTOMERS|400|0.0|3.075005454448499
1048608|7379009|330.18|11|75.1538|20161008|282|0.5952407212576878|0.7312061164336479|GOOD CUSTOMERS|200|4.319536680456185|5.799637960299722
1048608|7177667|861.25|11|176.9439|20161115|320|0.6795715108771896|0.7897410884867581|MOST VALUED CUSTOMERS|100|5.175832733182289|6.758384822327868
1048608|7023381|1923.76|16|289.9933|20160909|253|0.7502602563292036|0.8235118206013639|MOST VALUED CUSTOMERS|100|5.669857819265355|7.562036883320215
1048608|5827972|579.81|12|116.0966|20161121|326|0.6447673558622811|0.7609341938335754|GOOD CUSTOMERS|200|4.754422603175977|6.362700463665486
1048608|114025|340.26|11|97.0777|20160627|179|0.5978858422896385|0.7487041416909896|GOOD CUSTOMERS|200|4.575511688777168|5.829710031253992
1048608|7032409|396.74|13|65.844|20161212|347|0.611393864669836|0.7221658379352721|GOOD CUSTOMERS|200|4.187288307864838|5.983281154299963
1048608|5781984|62.76|3|12.1028|20161018|292|0.4491999831841164|0.6063769719735966|AVERAGE CUSTOMERS|300|2.4934368307913752|4.139317927864832
1048608|2650378|382.93|2|132.8525|20160307|67|0.6082775558706957|0.7701500517039197|GOOD CUSTOMERS|200|4.889239490244795|5.9478522048525875
1048608|6118076|57.99|1|31.5417|20160812|225|0.4422470268120651|0.6718556193433012|AVERAGE CUSTOMERS|300|3.4513104798921153|4.060270581888349
1048608|7032807|219.64|7|29.0506|20161227|362|0.5593842412732161|0.6662316873701744|GOOD CUSTOMERS|200|3.369039137129379|5.391989842410672
1048608|8013234|546.46|24|129.6602|20161222|357|0.6395566985871106|0.7684874192361975|GOOD CUSTOMERS|200|4.864917182241419|6.303461111891191
1048608|8810842|507.89|9|117.5663|20161119|324|0.633118403408788|0.7617941298286549|GOOD CUSTOMERS|200|4.767002429771188|6.23026488869823
1048608|6805989|428.84|5|116.7026|20161219|354|0.6182373457915604|0.7612900820351686|GOOD CUSTOMERS|200|4.759628818393087|6.061083888988039
1048608|7293333|568.01|14|102.2101|20161224|359|0.6429587841792699|0.7522258817369892|GOOD CUSTOMERS|200|4.627030498718356|6.342139024199977
1048608|6644086|33.82|1|16.0502|20160618|170|0.3948177192189994|0.6256734688820398|AVERAGE CUSTOMERS|300|2.7757213105575764|3.5210523434704344
1048608|7346194|134.3|2|38.2048|20160517|138|0.516115808626874|0.6849565408006857|GOOD CUSTOMERS|200|3.642961162168932|4.900076103529192
1048608|6605789|255.05|4|85.8194|20160919|263|0.5725315104319539|0.7402778421662621|GOOD CUSTOMERS|200|4.4522450881616376|5.541459604368936
1048608|7377552|276.25|6|16.5369|20161229|364|0.5795547729635399|0.6277155331068784|GOOD CUSTOMERS|200|2.8055942476037576|5.621306252831962
1048608|7642615|612.88|12|57.6779|20160905|249|0.6496463484256418|0.7131142221574431|GOOD CUSTOMERS|200|4.054874084546925|6.418169158208565
1048608|4184621|437.03|5|66.7817|20161223|358|0.6199013574628005|0.7231324783139341|GOOD CUSTOMERS|200|4.201429090915061|6.080001842624878
1048608|6541985|121.51|2|35.2674|20160120|20|0.5073128733222392|0.6794877279079099|GOOD CUSTOMERS|200|3.5629590244907487|4.79999656392052
1048608|6588371|804.16|15|147.0696|20161111|316|0.6735386781624217|0.7770998011709398|MOST VALUED CUSTOMERS|100|4.990905944115228|6.689798254355227
1048608|7707155|13.99|1|2.8105|20160728|210|0.3171751247985015|0.5065687157902173|LOWER RANGE CUSTOMERS|400|1.0333624034599926|2.63834278867739
1048608|8419350|82.53|3|22.4748|20161205|340|0.47328712886154145|0.6486878998126049|AVERAGE CUSTOMERS|300|3.112394681541671|4.413161863604593
1048608|5187490|2215.89|35|472.7939|20161205|340|0.7626952974011203|0.8569254938106392|MOST VALUED CUSTOMERS|100|6.158659564147406|7.70340940764595
1048608|8013317|87.6|2|35.5613|20161229|364|0.47853119157951285|0.6800550298584879|AVERAGE CUSTOMERS|300|3.5712579679077376|4.472780997942346
1048608|7880196|40.48|1|10.7067|20160203|34|0.4106289194018707|0.5979984879797255|AVERAGE CUSTOMERS|300|2.370869713730636|3.70080802497921
1048608|6611700|209.43|8|81.7661|20161114|319|0.5551973489746109|0.7369705048963884|GOOD CUSTOMERS|200|4.403862732282878|5.344389554650419
1048608|7486646|1194.43|37|229.0631|20161221|356|0.708337709552123|0.8073888027707226|MOST VALUED CUSTOMERS|100|5.433997511449982|7.085424363123212
1048608|7676000|41.99|1|13.4697|20160823|236|0.41385029747584734|0.6136917162424991|AVERAGE CUSTOMERS|300|2.600442718459332|3.737431494696102
1048608|5697427|137.68|3|54.1856|20160930|274|0.518302131491883|0.7088446361812888|GOOD CUSTOMERS|200|3.9924151904888845|4.924932151903284
1048608|5669750|274.07|5|46.0472|20161028|302|0.5788578966941762|0.6977194380135558|GOOD CUSTOMERS|200|3.829666957378225|5.613383548212584
1048608|7746173|16.88|1|4.4683|20160821|234|0.33369272851602294|0.538262758173255|LOWER RANGE CUSTOMERS|400|1.4970080230889664|2.826129489167811
1048608|3596121|283.18|8|56.3804|20161008|282|0.5817340974848452|0.7115588988652382|GOOD CUSTOMERS|200|4.032121580375237|5.646082737856825
1048608|5781901|93.95|4|30.2028|20161114|319|0.48468674171263587|0.6688905188479424|AVERAGE CUSTOMERS|300|3.4079346353148208|4.5427627258594745
1048608|7032867|3422.1|43|523.4661|20161224|359|0.8009224721746693|0.8638852409403619|MOST VALUED CUSTOMERS|100|6.260472271766811|8.138009676701962
1048608|6292199|521.41|4|154.5254|20160923|267|0.6354292541982656|0.7804802944453306|MOST VALUED CUSTOMERS|100|5.040358484119887|6.256536680448587
1048608|8083347|396.64|9|98.0027|20161205|340|0.6113716913377738|0.7493524070559618|GOOD CUSTOMERS|200|4.584995029311457|5.98302906828688
1048608|3067054|18.04|1|3.2286|20161030|304|0.33953868776689233|0.5160490736727259|LOWER RANGE CUSTOMERS|400|1.1720486067412919|2.8925915146344776
1048608|7859406|85.63|6|18.6565|20161223|358|0.4765305280717577|0.6359595730846912|AVERAGE CUSTOMERS|300|2.9261946108381003|4.450035689038101
1048608|8027114|1773.59|30|413.2981|20161219|354|0.7431112809330926|0.8477319513329229|MOST VALUED CUSTOMERS|100|6.024169124362189|7.4807610200363195
1048608|5587237|2.49|1|0.4257|20160803|216|0.1653519323684887|0.3775503702516517|LOWER RANGE CUSTOMERS|400|-0.8540204061480303|0.9122827104766164
1048608|4804591|12.38|1|2.9773|20160826|239|0.30642116385315954|0.5105098777045509|LOWER RANGE CUSTOMERS|400|1.0910168495462786|2.5160822672564502
1048608|6176533|816.93|12|120.1293|20161223|358|0.6749244922149349|0.7632683615940603|MOST VALUED CUSTOMERS|100|4.788568662695579|6.705553411874755
1048608|7692854|137.99|1|59.6817|20160719|201|0.5184999580420787|0.7154487519900128|GOOD CUSTOMERS|200|4.0890254407445|4.927181218763463
1048608|8013377|930.89|26|249.9073|20161229|364|0.6864109072313518|0.813342303596851|MOST VALUED CUSTOMERS|100|5.521090049098928|6.83614111777234
1048608|7511784|37.63|1|6.4143|20160909|253|0.40420731916382946|0.5629757897301302|AVERAGE CUSTOMERS|300|1.8585298728619073|3.627801604605346
1048608|8083911|40.99|1|12.784|20160317|77|0.4117301806056335|0.6101201074588465|AVERAGE CUSTOMERS|300|2.548194389023919|3.7133281345162463
1048608|7511927|30.92|2|7.0721|20161211|346|0.3869322372875955|0.5696494493702648|AVERAGE CUSTOMERS|300|1.9561574655068628|3.4314032237192214
1048608|7934236|35.37|1|4.7816|20160716|198|0.39875932549724785|0.5428952107911404|AVERAGE CUSTOMERS|300|1.5647752185279074|3.5658640032173894
1048608|3125405|86.38|1|17.4873|20160428|119|0.47729757604492296|0.631535441656478|AVERAGE CUSTOMERS|300|2.8614749031856705|4.458756167532555
1048608|7926410|104.99|1|1.6517|20160815|228|0.4944592394862369|0.47023234110636436|AVERAGE CUSTOMERS|300|0.5018050605449076|4.65386510752685
1048608|7508930|155.47|2|47.7723|20160706|188|0.52899101248374|0.7002335903102349|GOOD CUSTOMERS|200|3.866445973615651|5.046452786961649
1048608|3129341|392.18|2|39.4708|20160208|39|0.6103770333372329|0.6871850222241984|GOOD CUSTOMERS|200|3.67556115802775|5.97172091807137
1048608|8176368|128.15|5|45.6313|20161125|330|0.5119927429201255|0.6970992178665112|GOOD CUSTOMERS|200|3.8205938845619682|4.85320145281008
1048608|5782044|2771.98|60|577.1831|20161229|364|0.7823900855294079|0.8705629803959408|MOST VALUED CUSTOMERS|100|6.35815954719179|7.92731714527655
1048608|7736575|64.64|2|20.197|20160716|198|0.4517961473733433|0.6413830869605867|AVERAGE CUSTOMERS|300|3.005534078526251|4.16883341421284
1048608|5879376|170.97|2|22.885|20160820|233|0.5373502609149686|0.6499242965014418|GOOD CUSTOMERS|200|3.1304816741056056|5.141488102515018
1048608|6611640|78.26|1|12.0241|20160401|92|0.46861426453134647|0.6059310116545815|AVERAGE CUSTOMERS|300|2.486912969116023|4.360036616782266
1048608|7562309|68.63|2|22.1681|20160916|260|0.45706459317057463|0.6477486314827723|AVERAGE CUSTOMERS|300|3.0986543185573594|4.2287297569205435
1048608|7549969|34.37|1|7.3583|20160706|188|0.39623665788709944|0.5723613244621343|AVERAGE CUSTOMERS|300|1.9958289278003285|3.5371840908617425
1048608|8177968|89.99|1|17.0833|20160728|210|0.48089884331993543|0.6299376664108493|AVERAGE CUSTOMERS|300|2.838101378128992|4.4996985530458575
1048608|6805929|1685.21|24|412.1315|20161114|319|0.7386151877883969|0.8475387261658259|MOST VALUED CUSTOMERS|100|6.021342473181381|7.429645464101022
1048608|7859781|2912.66|24|721.1144|20161230|365|0.7867445051908353|0.8857821601030023|MOST VALUED CUSTOMERS|100|6.580797793214382|7.976822031987368
1048608|5574190|14.41|1|5.3491|20160816|229|0.3197769302620091|0.550561810191303|LOWER RANGE CUSTOMERS|400|1.6769283224575553|2.667922410011431
1048608|7293393|17.16|1|10.1584|20160211|42|0.33513980165492846|0.5944049748026287|LOWER RANGE CUSTOMERS|400|2.3183009494340485|2.8425810940598164
1048608|5187633|828.09|18|183.0589|20161130|335|0.6761179632460725|0.7920635783385123|MOST VALUED CUSTOMERS|100|5.209807958979768|6.719121844130489
1048608|3512729|71.41|3|9.441|20161205|340|0.46055729860212513|0.5893984758201367|AVERAGE CUSTOMERS|300|2.2450619067503794|4.268437915561019
1048608|7185178|67.86|1|10.3217|20160605|157|0.4560721475818893|0.5954951211022149|AVERAGE CUSTOMERS|300|2.3342484751693076|4.2174467593560845
1048608|691814|790.07|18|172.2131|20161228|363|0.6719838459449665|0.7878885728522378|MOST VALUED CUSTOMERS|100|5.148732663432297|6.6721215491305825
1048608|7225533|109.21|4|36.8806|20161103|308|0.4979255015140269|0.6825451667368984|GOOD CUSTOMERS|200|3.607685667536532|4.693272634209637
1048608|3445702|1345.55|14|147.1144|20161223|358|0.7188166431072547|0.7771206211571516|MOST VALUED CUSTOMERS|100|4.9912105154063|7.204558130383237
1048608|7218563|23.99|1|1.0|20160816|229|0.36461112168177834|0.4359297828946418|LOWER RANGE CUSTOMERS|400|0.0|3.177637076851603
1048608|7642495|169.36|4|56.2642|20161213|348|0.5365180352802674|0.7114178669597018|GOOD CUSTOMERS|200|4.030058453670237|5.13202662682661
1048608|8882787|61.33|1|3.22|20161204|339|0.4471726240609225|0.5158667450973059|AVERAGE CUSTOMERS|300|1.169381359556317|4.116269119637892
1048608|3596204|59.06|3|11.8171|20160916|260|0.44385521424607577|0.6047439463357582|AVERAGE CUSTOMERS|300|2.469547635005773|4.078553876315777
1048608|4202955|4.99|1|1.9717|20160811|224|0.22649718407587696|0.48233799063971916|LOWER RANGE CUSTOMERS|400|0.678896114790085|1.6074359097634274
1048608|5499729|663.5|11|103.2606|20161227|362|0.6566267788770046|0.7529248724558829|MOST VALUED CUSTOMERS|100|4.637255890009869|6.497528853772263
1048608|6176427|319.27|6|85.1492|20161223|358|0.5922852135646688|0.7397419076088125|GOOD CUSTOMERS|200|4.444405011879595|5.7660371397789225
1048608|2927827|2012.6|19|385.6703|20161221|356|0.7542312546276262|0.843002493485625|MOST VALUED CUSTOMERS|100|5.954982859397353|7.6071826974992325
1048608|5697533|393.7|11|93.7562|20161223|358|0.6107172848775799|0.7463243219610595|GOOD CUSTOMERS|200|4.540697795997141|5.975589197949692
1048608|6936766|24.99|1|2.94|20160619|171|0.36820326602712034|0.5096480658473652|LOWER RANGE CUSTOMERS|400|1.0784095813505903|3.218475744846861
1048608|4504234|124.66|5|41.0833|20161006|280|0.5095640591205974|0.6899221278697323|GOOD CUSTOMERS|200|3.7156017128953343|4.825590031380704
1048608|1534869|74.04|5|24.8852|20161223|358|0.46373857620348824|0.6556521490282029|AVERAGE CUSTOMERS|300|3.2142732492482837|4.304605487705297
1048608|7970197|340.88|1|73.45|20160802|215|0.5980459704194385|0.7296385382923001|GOOD CUSTOMERS|200|4.296604902619887|5.831530509191657
1048608|2465252|142.23|4|21.5015|20161224|359|0.5211619827459293|0.6456615408965214|AVERAGE CUSTOMERS|300|3.068122700141843|4.957445465582136
1048608|7859841|804.4|15|153.7281|20161229|364|0.6735649255562082|0.7801266749621207|MOST VALUED CUSTOMERS|100|5.035185457516836|6.690096657898497
1048608|4992969|101.48|4|13.758|20160414|105|0.49146832354047054|0.6151393922796785|AVERAGE CUSTOMERS|300|2.6216204731038224|4.6198617347310815
1048608|3642109|70.49|1|32.6318|20160808|221|0.45941672392783045|0.6741782163367445|AVERAGE CUSTOMERS|300|3.4852872730433004|4.255470855785784
1048608|3743941|108.48|1|1.0|20160827|240|0.4973355745927417|0.4359297828946418|AVERAGE CUSTOMERS|300|0.0|4.686565824192085
1048608|8013400|405.47|5|133.896|20161028|302|0.6133083653468352|0.7706848797234407|GOOD CUSTOMERS|200|4.897063379211337|6.005046888081249
1048608|8489546|113.73|3|22.4709|20160904|248|0.5014926580031291|0.6486760367197864|AVERAGE CUSTOMERS|300|3.112221138799661|4.733827218196353
1048608|7363506|46.99|1|5.2417|20160612|164|0.42374602079220497|0.5491753357392033|AVERAGE CUSTOMERS|300|1.656645873198651|3.849934813114724
1048608|5938583|85.4|4|20.15|20161230|365|0.47629395352918|0.6412238263871863|AVERAGE CUSTOMERS|300|3.0032042883926917|4.447346100794524
1048608|7826021|54.9|1|11.7985|20160804|217|0.4374306139395947|0.6046362662187428|AVERAGE CUSTOMERS|300|2.4679724047472917|4.005513348515485
1048608|7459232|913.48|15|185.6533|20161124|329|0.6847502659553057|0.7930255849667285|MOST VALUED CUSTOMERS|100|5.2238809558488954|6.817261481763391
1048608|8386054|304.92|4|53.8251|20160802|215|0.5882401641482922|0.708388324517436|GOOD CUSTOMERS|200|3.9857399011214367|5.720049447120073
1048608|8315678|903.6|16|271.8907|20161127|332|0.6837937342204947|0.8191056014964564|MOST VALUED CUSTOMERS|100|5.605400147302084|6.806386784593848
1048608|4698583|163.15|2|26.3117|20160909|253|0.533232171180311|0.6594624738999205|GOOD CUSTOMERS|200|3.27001370717992|5.094670023039329
1048608|5669713|1792.82|44|462.6643|20161228|363|0.7440598401125467|0.8554450008243346|MOST VALUED CUSTOMERS|100|6.137001737111782|7.4915450781585395
1048608|7704736|32.99|1|7.3985|20160318|78|0.39263211675407766|0.5727337645368118|AVERAGE CUSTOMERS|300|2.001277276960452|3.49620448524049
1048608|218304|142.1|8|34.4188|20161220|355|0.5210815499983426|0.6778227856282498|GOOD CUSTOMERS|200|3.538602926724167|4.956531035103055
1048608|6806221|215.31|5|32.4086|20161218|353|0.5576328825263788|0.6737090420952504|GOOD CUSTOMERS|200|3.478423819676182|5.37207885011009
1048608|4537965|110.86|3|21.8126|20160722|204|0.49924449741456084|0.6466435141376218|AVERAGE CUSTOMERS|300|3.0824877844793575|4.708268143991659
1048608|7925291|6.01|1|0.7333|20160614|166|0.24285664897348644|0.4147250012731302|LOWER RANGE CUSTOMERS|400|-0.3102003838823833|1.7934247485471162
1048608|6805531|483.99|10|160.3291|20161222|357|0.6288787041982487|0.7830006726417561|GOOD CUSTOMERS|200|5.077228577762674|6.1820642453461625
1048608|6541925|4207.36|31|828.9511|20161206|341|0.8190932088134377|0.8953088082104642|MOST VALUED CUSTOMERS|100|6.720161166664508|8.344590651595745
